height,prop_time_lower_bound,node_count,size
1827760,0,1,1865
1827761,0,1,4481
1827762,0,1,103
1827763,0,1,103
1827764,0,1,123755
1827765,0,1,103
1827766,0,1,107617
1827767,0,1,95911
1827768,0,1,39944
1827769,0,1,83591
1827770,0,1,2709
1827771,0,1,174186
1827772,0,1,19270
1827773,0,1,2693
1827774,0,1,49952
1827775,0,1,27979
1827776,0,1,70756
1827777,0,1,13127
1827778,0,1,78802
1827779,0,1,73954
1827780,0,1,27927
1827781,0,1,2704
1827782,0,1,123650
1827783,0,1,4471
1827784,0,1,124215
1827785,0,1,8027
1827786,0,1,127702
1827787,0,1,3664
1827788,0,1,24214
1827789,0,1,2700
1827790,0,1,55747
1827791,0,1,103
1827792,0,1,72519
1827793,0,1,30497
1827794,0,1,3660
1827795,0,1,98560
1827796,0,1,103
1827797,0,1,20316
1827798,0,1,34486
1827799,0,1,18599
1827800,0,1,14199
1827801,0,1,14178
1827802,0,1,120320
1827803,0,1,8765
1827804,0,1,44726
1827805,0,1,59819
1827806,0,1,139741
1827807,0,1,2707
1827808,0,1,3645
1827809,0,1,103
1827810,0,1,56076
1827811,0,1,1878
1827812,0,1,7194
1827813,0,1,34414
1827814,0,1,22432
1827815,0,1,10637
1827816,0,1,117802
1827817,0,1,94
1827818,0,1,89745
1827819,0,1,94
1827820,0,1,40571
1827821,0,1,8025
1827822,0,1,94934
1827823,0,1,103
1827824,0,1,144584
1827825,0,1,176041
1827826,0,1,1868
1827827,0,1,5415
1827828,0,1,59417
1827829,0,1,25198
1827830,0,1,4473
1827831,0,1,13985
1827832,0,1,53466
1827833,0,1,11342
1827834,0,1,35858
1827835,0,1,8016
1827836,0,1,15111
1827837,0,1,94
1827838,0,1,100760
1827839,0,1,10659
1827840,0,1,50052
1827841,0,1,37583
1827842,0,1,94
1827843,0,1,25698
1827844,0,1,10768
1827845,0,1,4481
1827846,0,1,48109
1827847,0,1,40195
1827848,0,1,17645
1827849,0,1,66998
1827850,0,1,90
1827851,0,1,21981
1827852,0,1,21669
1827853,0,1,25997
1827854,0,1,20330
1827855,0,1,53050
1827856,0,1,103
1827857,0,1,63363
1827858,0,1,13379
1827859,0,1,94
1827860,0,1,33366
1827861,0,1,15648
1827862,0,1,73084
1827863,0,1,91122
1827864,0,1,4479
1827866,0,1,15057
1827867,0,1,10629
1827868,0,1,71754
1827869,0,1,71352
1827870,0,1,8041
1827871,0,1,22418
1827872,0,1,13079
1827873,0,1,9841
1827874,0,1,131304
1827875,0,1,21869
1827876,0,1,94
1827877,0,1,52710
1827878,0,1,35573
1827879,0,1,8948
1827880,0,1,1870
1827881,0,1,94
1827882,0,1,67143
1827883,0,1,20767
1827884,0,1,94
1827885,0,1,73901
1827886,0,1,90
1827887,0,1,225613
1827888,0,1,94
1827889,0,1,3636
1827890,0,1,10657
1827891,0,1,18558
1827892,0,1,33954
1827893,0,1,2709
1827894,0,1,103
1827895,0,1,22019
1827896,0,1,38558
1827897,0,1,97095
1827898,0,1,17198
1827899,0,1,61045
1827900,0,1,5425
1827901,0,1,7184
1827902,0,1,90
1827903,0,1,15860
1827904,0,1,3640
1827905,0,1,7815
1827906,0,1,1865
1827907,0,1,11463
1827908,0,1,8307
1827909,0,1,4468
1827910,0,1,94
1827911,0,1,13191
1827912,0,1,94
1827913,0,1,1864
1827914,0,1,46267
1827915,0,1,22358
1827916,0,1,188635
1827917,0,1,12416
1827918,0,1,1867
1827919,0,1,90485
1827920,0,1,33964
1827921,0,1,3671
1827922,0,1,139919
1827923,0,1,96353
1827924,0,1,34379
1827925,0,1,55823
1827926,0,1,75512
1827927,0,1,103
1827928,0,1,52151
1827929,0,1,10690
1827930,0,1,95288
1827931,0,1,94
1827932,0,1,48984
1827933,0,1,11557
1827934,0,1,7077
1827935,0,1,6272
1827936,0,1,26469
1827937,0,1,103
1827938,0,1,54023
1827939,0,1,286824
1827940,0,1,235066
1827941,0,1,7917
1827942,0,1,27968
1827943,0,1,316928
1827944,0,1,299894
1827945,0,1,251495
1827946,0,1,305635
1827947,0,1,216005
1827948,0,1,1874
1827949,0,1,152117
1827950,0,1,6276
1827951,0,1,3636
1827952,0,1,137877
1827953,0,1,27796
1827954,0,1,65080
1827955,0,1,4468
1827956,0,1,1876
1827957,0,1,30115
1827958,0,1,3653
1827959,0,1,5425
1827960,0,1,26576
1827961,0,1,6274
1827962,0,1,70798
1827963,0,1,99217
1827964,0,1,53191
1827965,0,1,256678
1827966,0,1,10652
1827967,0,1,39816
1827968,0,1,75359
1827969,0,1,16052
1827970,0,1,103
1827971,0,1,103
1827972,0,1,12396
1827973,0,1,20249
1827974,0,1,16643
1827975,0,1,38998
1827976,0,1,14958
1827977,0,1,38742
1827978,0,1,94
1827979,0,1,103
1827980,0,1,9497
1827981,0,1,22016
1827982,0,1,112542
1827983,0,1,3642
1827984,0,1,13045
1827985,0,1,88994
1827986,0,1,9572
1827987,0,1,162418
1827988,0,1,19979
1827989,0,1,3662
1827990,0,1,2705
1827991,0,1,71853
1827992,0,1,34683
1827993,0,1,192193
1827994,0,1,8019
1827995,0,1,65099
1827996,0,1,103
1827997,0,1,94
1827998,0,1,87907
1827999,0,1,103
1828000,0,1,8889
1828001,0,1,31424
1828002,0,1,26208
1828003,0,1,41259
1828004,0,1,1877
1828005,0,1,1876
1828006,0,1,64685
1828007,0,1,97465
1828008,0,1,5414
1828009,0,1,137067
1828010,0,1,100393
1828011,0,1,94
1828012,0,1,43782
1828013,0,1,1874
1828014,0,1,67830
1828015,0,1,44742
1828016,0,1,102111
1828017,0,1,4480
1828018,0,1,28247
1828020,0,1,61935
1828021,0,1,48486
1828022,0,1,13036
1828023,0,1,163708
1828024,0,1,25962
1828025,0,1,51071
1828026,0,1,7202
1828027,0,1,12394
1828028,0,1,28917
1828029,0,1,53854
1828030,0,1,9795
1828031,0,1,59901
1828032,0,1,52165
1828033,0,1,3638
1828034,0,1,22095
1828035,0,1,118292
1828036,0,1,5414
1828037,0,1,249721
1828038,0,1,94
1828039,0,1,55557
1828040,0,1,44153
1828041,0,1,15992
1828042,0,1,57623
1828043,0,1,3650
1828044,0,1,103
1828045,0,1,44856
1828046,0,1,103
1828047,0,1,57764
1828048,0,1,103
1828049,0,1,177300
1828050,0,1,11601
1828051,0,1,49441
1828052,0,1,3648
1828053,0,1,94
1828054,0,1,1864
1828055,0,1,85524
1828056,0,1,69141
1828057,0,1,12430
1828058,0,1,37198
1828059,0,1,11569
1828060,0,1,26395
1828061,0,1,1865
1828062,0,1,36719
1828063,0,1,16559
1828064,0,1,1866
1828065,0,1,103
1828066,0,1,49186
1828067,0,1,108944
1828068,0,1,67091
1828069,0,1,3640
1828070,0,1,82989
1828071,0,1,45683
1828072,0,1,94
1828073,0,1,118529
1828074,0,1,12799
1828075,0,1,59518
1828076,0,1,12301
1828077,0,1,32214
1828078,0,1,116581
1828079,0,1,197982
1828080,0,1,15001
1828081,0,1,61169
1828082,0,1,7919
1828083,0,1,1890
1828084,0,1,186992
1828085,0,1,13357
1828086,0,1,154106
1828087,0,1,166165
1828088,0,1,40949
1828089,0,1,12495
1828090,0,1,128308
1828091,0,1,296181
1828092,0,1,103
1828093,0,1,94
1828094,0,1,13624
1828095,0,1,11572
1828096,0,1,170881
1828097,0,1,32049
1828098,0,1,135595
1828099,0,1,4472
1828100,0,1,115135
1828101,0,1,9007
1828102,0,1,80154
1828103,0,1,20673
1828104,0,1,7186
1828105,0,1,32845
1828106,0,1,19164
1828107,0,1,1869
1828108,0,1,4433
1828109,0,1,46238
1828110,0,1,12106
1828111,0,1,47863
1828112,0,1,103
1828113,0,1,64035
1828114,0,1,64805
1828115,0,1,1867
1828116,0,1,69487
1828117,0,1,4471
1828118,0,1,74935
1828119,0,1,45418
1828120,0,1,15886
1828121,0,1,13034
1828122,0,1,25241
1828123,0,1,61891
1828124,0,1,33387
1828125,0,1,28442
1828126,0,1,109397
1828127,0,1,11561
1828128,0,1,215563
1828129,0,1,1877
1828130,0,1,51363
1828131,0,1,44572
1828132,0,1,176184
1828133,0,1,173112
1828134,0,1,144411
1828135,0,1,103
1828136,0,1,48765
1828137,0,1,29573
1828138,0,1,11573
1828139,0,1,108465
1828140,0,1,12392
1828141,0,1,52878
1828142,0,1,75628
1828143,0,1,40254
1828144,0,1,147650
1828145,0,1,103
1828146,0,1,148220
1828147,0,1,91782
1828148,0,1,55268
1828149,0,1,16676
1828151,0,1,19437
1828152,0,1,89731
1828153,0,1,28734
1828154,0,1,9000
1828155,0,1,104314
1828156,0,1,1867
1828157,0,1,5304
1828158,0,1,126053
1828159,0,1,6043
1828160,0,1,87067
1828161,0,1,40555
1828162,0,1,75320
1828163,0,1,106392
1828164,0,1,11212
1828165,0,1,92542
1828166,0,1,9802
1828167,0,1,41199
1828168,0,1,13344
1828169,0,1,76859
1828170,0,1,16442
1828171,0,1,58221
1828172,0,1,91550
1828173,0,1,90
1828174,0,1,85805
1828175,0,1,3645
1828176,0,1,149001
1828177,0,1,30013
1828178,0,1,7094
1828179,0,1,58767
1828180,0,1,5421
1828181,0,1,62077
1828182,0,1,60103
1828184,0,1,94
1828185,0,1,28241
1828186,0,1,19274
1828187,0,1,45696
1828188,0,1,1875
1828189,0,1,90289
1828190,0,1,1876
1828191,0,1,167790
1828192,0,1,17242
1828193,0,1,117215
1828194,0,1,17716
1828195,0,1,15553
1828196,0,1,129744
1828197,0,1,71045
1828198,0,1,7201
1828199,0,1,84295
1828200,0,1,61941
1828201,0,1,32047
1828202,0,1,53379
1828203,0,1,104495
1828204,0,1,83316
1828205,0,1,103
1828206,0,1,6171
1828207,0,1,60134
1828208,0,1,7096
1828209,0,1,27329
1828210,0,1,94
1828211,0,1,9796
1828212,0,1,1863
1828213,0,1,103
1828214,0,1,157234
1828215,0,1,8042
1828216,0,1,25318
1828217,0,1,33167
1828218,0,1,7829
1828219,0,1,34639
1828220,0,1,38335
1828221,0,1,11457
1828222,0,1,19406
1828223,0,1,35658
1828224,0,1,8014
1828225,0,1,65186
1828226,0,1,22701
1828227,0,1,9675
1828228,0,1,73514
1828229,0,1,1868
1828230,0,1,15626
1828231,0,1,271683
1828232,0,1,138913
1828233,0,1,7101
1828234,0,1,62093
1828235,0,1,7936
1828236,0,1,3652
1828237,0,1,36894
1828238,0,1,35933
1828239,0,1,52416
1828240,0,1,100713
1828241,0,1,60697
1828242,0,1,8057
1828243,0,1,34907
1828244,0,1,103
1828245,0,1,100845
1828246,0,1,101573
1828247,0,1,18628
1828248,0,1,38435
1828249,0,1,92552
1828250,0,1,85185
1828251,0,1,3649
1828252,0,1,94
1828253,0,1,40915
1828254,0,1,6263
1828255,0,1,36767
1828256,0,1,24476
1828257,0,1,15447
1828258,0,1,4481
1828259,0,1,10508
1828260,0,1,36863
1828261,0,1,1876
1828262,0,1,105639
1828263,0,1,12400
1828264,0,1,12939
1828265,0,1,1875
1828266,0,1,100751
1828267,0,1,2702
1828268,0,1,1878
1828269,0,1,30298
1828270,0,1,1868
1828271,0,1,63693
1828272,0,1,57875
1828273,0,1,90
1828274,0,1,67022
1828275,0,1,5421
1828276,0,1,6248
1828277,1698,2,22927
1828278,0,1,14781
1828279,0,1,31358
1828280,0,1,64921
1828281,0,1,29353
1828282,0,1,1876
1828283,0,1,15908
1828284,0,1,94
1828285,0,1,10503
1828286,0,1,103
1828287,0,1,40264
1828288,0,1,8013
1828289,0,1,51221
1828290,0,1,72442
1828291,0,1,26365
1828292,0,1,22026
1828293,0,1,18259
1828294,0,1,4467
1828295,0,1,103
1828296,0,1,22817
1828297,0,1,42256
1828298,0,1,36010
1828299,0,1,10660
1828300,0,1,103
1828301,0,1,20338
1828302,0,1,4479
1828303,0,1,49179
1828304,0,1,1877
1828305,0,1,27583
1828306,0,1,8016
1828307,0,1,16675
1828308,0,1,47668
1828309,0,1,147067
1828310,0,1,4488
1828311,0,1,172766
1828312,0,1,57829
1828313,0,1,156046
1828314,0,1,61261
1828315,0,1,81197
1828316,0,1,140252
1828317,0,1,17568
1828318,0,1,25429
1828319,0,1,82942
1828320,0,1,90361
1828321,0,1,82886
1828323,0,1,77059
1828324,0,1,13121
1828325,0,1,24487
1828326,0,1,38716
1828327,0,1,1874
1828328,0,1,94
1828329,0,1,22705
1828330,0,1,8968
1828331,0,1,1877
1828332,0,1,53706
1828333,0,1,35828
1828334,0,1,2708
1828335,0,1,90
1828336,0,1,41262
1828337,0,1,90
1828338,0,1,35832
1828339,0,1,40332
1828340,0,1,1869
1828341,0,1,37812
1828342,0,1,134964
1828343,0,1,6272
1828344,0,1,10673
1828345,0,1,15040
1828346,0,1,8915
1828347,0,1,4482
1828348,0,1,19076
1828349,0,1,57184
1828350,0,1,2733
1828351,0,1,35627
1828352,0,1,69600
1828353,0,1,103210
1828354,0,1,103851
1828355,0,1,45018
1828356,0,1,4470
1828357,0,1,27250
1828358,0,1,67032
1828359,0,1,13146
1828360,0,1,11602
1828361,0,1,23818
1828362,0,1,94
1828363,0,1,52525
1828364,0,1,94
1828365,0,1,95664
1828366,0,1,103
1828367,0,1,66205
1828368,0,1,103
1828369,0,1,1876
1828370,0,1,16659
1828371,0,1,11150
1828372,0,1,19119
1828373,0,1,3638
1828374,0,1,1870
1828375,0,1,30793
1828376,0,1,4468
1828377,0,1,3651
1828378,0,1,90
1828379,0,1,1868
1828380,0,1,34090
1828381,0,1,35983
1828382,0,1,49336
1828383,0,1,33781
1828384,0,1,29071
1828385,0,1,89794
1828386,0,1,103729
1828387,0,1,7909
1828388,0,1,74105
1828389,0,1,1874
1828390,0,1,20215
1828391,0,1,134398
1828392,0,1,5370
1828393,0,1,56802
1828394,0,1,27310
1828395,0,1,31806
1828396,0,1,103
1828397,0,1,14902
1828398,0,1,14032
1828399,0,1,3865
1828400,0,1,42387
1828401,0,1,94
1828402,0,1,22783
1828403,0,1,22008
1828404,0,1,11384
1828405,0,1,5307
1828406,0,1,32383
1828407,0,1,103
1828408,0,1,56298
1828409,0,1,61588
1828410,0,1,7231
1828411,0,1,94
1828412,0,1,6843
1828413,0,1,28963
1828414,0,1,40481
1828415,0,1,3528
1828416,0,1,39334
1828417,0,1,30617
1828418,0,1,3665
1828419,0,1,167400
1828420,0,1,43882
1828421,0,1,75722
1828422,0,1,87672
1828423,0,1,10539
1828424,0,1,103
1828425,0,1,103
1828426,0,1,99
1828427,0,1,29552
1828428,0,1,5304
1828429,0,1,103
1828430,0,1,14988
1828431,0,1,103
1828432,0,1,121205
1828433,0,1,30523
1828434,0,1,34761
1828435,0,1,94
1828436,0,1,94
1828437,0,1,21073
1828438,0,1,9798
1828439,0,1,15410
1828440,0,1,94
1828441,0,1,65294
1828442,0,1,7475
1828443,0,1,70378
1828444,0,1,13154
1828445,0,1,27326
1828446,0,1,1864
1828447,0,1,10349
1828448,0,1,2700
1828449,0,1,96390
1828450,0,1,3663
1828451,0,1,39510
1828452,0,1,8879
1828453,0,1,22730
1828454,0,1,42684
1828455,0,1,94
1828456,0,1,23656
1828457,0,1,1868
1828458,0,1,20014
1828459,0,1,5338
1828460,0,1,15026
1828461,0,1,11165
1828462,0,1,8019
1828463,0,1,1874
1828464,0,1,24646
1828465,0,1,34362
1828466,0,1,3644
1828467,0,1,8860
1828468,0,1,103
1828469,0,1,94
1828470,0,1,23382
1828471,0,1,34882
1828472,0,1,103
1828473,0,1,10400
1828474,0,1,19842
1828475,0,1,81220
1828476,0,1,128953
1828477,0,1,18919
1828478,0,1,47441
1828479,0,1,34150
1828480,0,1,4480
1828481,0,1,28071
1828482,0,1,81777
1828483,0,1,7079
1828484,0,1,29027
1828485,0,1,94
1828486,0,1,1874
1828487,0,1,4482
1828488,0,1,93092
1828489,0,1,7073
1828490,0,1,33269
1828491,0,1,1867
1828492,0,1,3649
1828493,0,1,10508
1828494,0,1,19838
1828495,0,1,1899
1828496,0,1,94
1828497,0,1,9716
1828498,0,1,29974
1828499,0,1,15763
1828500,0,1,94
1828501,0,1,11456
1828502,0,1,103
1828503,0,1,94
1828504,0,1,94
1828505,0,1,67219
1828506,0,1,7097
1828507,0,1,90
1828508,0,1,103
1828509,0,1,57035
1828510,0,1,90289
1828511,0,1,19162
1828512,0,1,9689
1828513,0,1,5312
1828514,0,1,14172
1828515,0,1,8014
1828516,0,1,2734
1828517,0,1,8749
1828518,0,1,6260
1828519,0,1,13278
1828520,0,1,3636
1828521,0,1,1867
1828522,0,1,19289
1828523,0,1,7917
1828524,0,1,42306
1828525,0,1,8853
1828526,0,1,94
1828527,0,1,13253
1828528,0,1,6189
1828529,0,1,94
1828530,0,1,9789
1828531,0,1,21833
1828532,0,1,1897
1828533,0,1,94
1828534,0,1,94
1828535,0,1,17499
1828536,0,1,49042
1828537,0,1,20790
1828538,0,1,63827
1828539,0,1,1892
1828540,0,1,13789
1828541,0,1,61529
1828542,0,1,95775
1828543,0,1,12722
1828544,0,1,94
1828545,0,1,12800
1828546,0,1,1876
1828547,0,1,19716
1828548,0,1,18988
1828549,0,1,1865
1828550,0,1,34435
1828551,0,1,2694
1828552,0,1,30315
1828553,0,1,68790
1828554,0,1,83351
1828555,0,1,23645
1828556,0,1,7006
1828557,0,1,1868
1828558,0,1,12690
1828559,0,1,32487
1828560,0,1,103
1828561,0,1,10632
1828562,0,1,53170
1828563,0,1,45674
1828564,0,1,103
1828565,0,1,27917
1828566,0,1,2705
1828567,0,1,6248
1828568,0,1,147105
1828569,0,1,27395
1828570,0,1,2724
1828571,0,1,4363
1828572,0,1,17415
1828573,0,1,90
1828574,0,1,27637
1828575,0,1,2706
1828576,0,1,7094
1828577,0,1,8018
1828578,0,1,1869
1828579,0,1,103
1828580,0,1,17337
1828581,0,1,1868
1828582,0,1,94
1828583,0,1,7090
1828584,0,1,94
1828585,0,1,9481
1828586,0,1,7141
1828587,0,1,40810
1828588,0,1,7108
1828589,0,1,1877
1828590,0,1,14498
1828591,0,1,18133
1828592,0,1,8072
1828593,0,1,3649
1828594,0,1,34287
1828595,0,1,35030
1828596,0,1,103
1828597,0,1,18684
1828598,0,1,3641
1828599,0,1,6242
1828600,0,1,19371
1828601,0,1,3642
1828602,0,1,14162
1828603,0,1,8124
1828604,0,1,13885
1828605,0,1,21325
1828606,0,1,16726
1828607,0,1,94
1828608,0,1,94
1828609,0,1,9704
1828610,0,1,15779
1828611,0,1,8022
1828612,0,1,296685
1828613,0,1,79533
1828614,0,1,12471
1828615,0,1,18492
1828616,0,1,4475
1828617,0,1,15997
1828618,0,1,21840
1828619,0,1,25406
1828620,0,1,19419
1828621,0,1,94
1828622,0,1,4471
1828623,0,1,3649
1828624,0,1,40902
1828625,0,1,2723
1828626,0,1,5317
1828627,0,1,94
1828628,0,1,26281
1828629,0,1,16886
1828630,0,1,49408
1828631,0,1,94
1828632,0,1,94
1828633,0,1,15866
1828634,0,1,103
1828635,0,1,5325
1828636,0,1,20218
1828637,0,1,4482
1828638,0,1,103
1828639,0,1,7687
1828640,0,1,26901
1828641,0,1,26154
1828642,0,1,32325
1828643,0,1,90
1828644,0,1,10634
1828645,0,1,46842
1828646,0,1,7812
1828647,0,1,12349
1828648,0,1,8881
1828649,0,1,45927
1828650,0,1,42929
1828651,0,1,12443
1828652,0,1,48971
1828653,0,1,60832
1828654,0,1,48859
1828655,0,1,8956
1828656,0,1,103
1828657,0,1,8872
1828658,0,1,5343
1828659,0,1,97272
1828660,0,1,36147
1828661,0,1,13025
1828662,0,1,38801
1828663,0,1,2705
1828664,0,1,6352
1828665,0,1,103
1828666,0,1,68945
1828667,0,1,7072
1828668,0,1,2706
1828669,0,1,11466
1828670,0,1,35742
1828671,0,1,12279
1828672,0,1,111454
1828673,0,1,94
1828674,0,1,15043
1828675,0,1,103
1828676,0,1,13361
1828677,0,1,17183
1828678,0,1,94
1828679,0,1,14780
1828680,0,1,3631
1828681,0,1,5349
1828682,0,1,139854
1828683,0,1,7085
1828684,0,1,68187
1828685,0,1,50896
1828686,0,1,32365
1828687,0,1,33208
1828688,0,1,31920
1828689,0,1,21903
1828690,0,1,13220
1828691,0,1,94
1828692,0,1,35159
1828693,0,1,28979
1828694,0,1,52481
1828695,0,1,6057
1828696,0,1,61574
1828697,0,1,40731
1828698,0,1,7941
1828699,0,1,68965
1828700,0,1,16419
1828701,0,1,25355
1828702,0,1,36337
1828703,0,1,103
1828704,0,1,47577
1828705,0,1,94
1828706,0,1,6242
1828707,0,1,33326
1828708,0,1,49761
1828709,0,1,46847
1828710,0,1,9792
1828711,0,1,156017
1828712,0,1,9153
1828713,0,1,94941
1828714,0,1,2754
1828715,0,1,11490
1828716,0,1,63193
1828717,0,1,9769
1828718,0,1,5413
1828719,0,1,94
1828720,0,1,12260
1828721,0,1,52571
1828722,0,1,103
1828723,0,1,40607
1828724,0,1,68757
1828725,0,1,94
1828726,0,1,90854
1828727,0,1,12339
1828728,0,1,179337
1828729,0,1,1868
1828730,0,1,1861
1828731,0,1,1923
1828732,0,1,13128
1828733,0,1,31580
1828734,0,1,29122
1828735,0,1,60967
1828736,0,1,103
1828737,0,1,95488
1828738,0,1,34891
1828739,0,1,94488
1828740,0,1,47925
1828741,0,1,94
1828742,0,1,11450
1828743,0,1,92865
1828744,0,1,4485
1828745,0,1,112751
1828746,0,1,81817
1828747,0,1,59996
1828748,0,1,307062
1828749,0,1,233332
1828750,0,1,16474
1828751,0,1,47808
1828752,0,1,25179
1828753,0,1,30344
1828754,0,1,32085
1828755,0,1,5320
1828756,0,1,35058
1828757,0,1,19225
1828758,0,1,97947
1828759,0,1,7115
1828760,0,1,75533
1828761,0,1,20338
1828762,0,1,101239
1828763,0,1,36610
1828764,0,1,9631
1828765,0,1,94
1828766,0,1,107891
1828767,0,1,90
1828768,0,1,6175
1828769,0,1,43840
1828770,0,1,30717
1828771,0,1,71010
1828772,0,1,20586
1828773,0,1,92653
1828774,0,1,18437
1828775,0,1,4481
1828776,0,1,36014
1828777,0,1,29906
1828778,0,1,52201
1828779,0,1,31451
1828780,0,1,54266
1828781,0,1,1922
1828782,0,1,74008
1828783,0,1,12435
1828784,0,1,67842
1828785,0,1,10442
1828786,0,1,34844
1828787,0,1,58230
1828788,0,1,19155
1828789,0,1,59211
1828790,0,1,5316
1828791,0,1,81027
1828792,3532,2,22171
1828793,0,1,103
1828794,0,1,78641
1828795,0,1,14206
1828796,0,1,123732
1828797,0,1,1870
1828798,0,1,90
1828799,0,1,109616
1828800,0,1,50781
1828801,0,1,94
1828802,0,1,70014
1828803,0,1,16839
1828804,0,1,94
1828805,0,1,139815
1828806,0,1,6140
1828807,0,1,23690
1828808,0,1,7218
1828809,0,1,20168
1828810,0,1,2699
1828811,0,1,21884
1828812,0,1,103
1828813,0,1,1879
1828814,0,1,45371
1828815,0,1,7900
1828816,0,1,89007
1828817,0,1,11483
1828818,0,1,2694
1828819,0,1,3648
1828820,0,1,47823
1828821,0,1,18246
1828822,0,1,13914
1828823,0,1,7082
1828824,0,1,7907
1828825,0,1,2729
1828826,0,1,6253
1828827,0,1,28991
1828828,0,1,24125
1828829,0,1,69061
1828830,0,1,13967
1828831,0,1,42781
1828832,0,1,73361
1828833,0,1,23455
1828834,0,1,94
1828835,0,1,3649
1828836,0,1,65611
1828837,0,1,7189
1828838,0,1,44646
1828839,0,1,12341
1828840,0,1,90
1828841,0,1,15016
1828842,0,1,2698
1828843,0,1,94
1828844,0,1,41915
1828845,0,1,3645
1828846,0,1,99016
1828847,0,1,103
1828848,0,1,56471
1828849,0,1,6303
1828850,0,1,11469
1828851,0,1,50703
1828852,0,1,103
1828853,0,1,6623
1828854,0,1,4519
1828855,0,1,81256
1828856,0,1,1867
1828857,0,1,38698
1828858,0,1,3640
1828859,0,1,94
1828860,0,1,53660
1828861,0,1,21259
1828862,0,1,19983
1828863,0,1,26086
1828864,0,1,14947
1828865,0,1,6279
1828866,0,1,44490
1828867,0,1,121982
1828868,0,1,6181
1828869,0,1,13119
1828870,0,1,18333
1828871,0,1,3662
1828872,0,1,35838
1828873,0,1,5414
1828874,0,1,21978
1828875,0,1,103297
1828876,0,1,13383
1828877,0,1,65339
1828878,0,1,7084
1828879,0,1,4401
1828880,0,1,9822
1828881,0,1,35665
1834170,0,1,94837
1834171,0,1,8779
1834172,0,1,7951
1834173,0,1,55509
1834174,0,1,11459
1834175,0,1,9677
1834176,0,1,48343
1834177,0,1,4501
1834178,0,1,5341
1834179,0,1,15003
1834180,0,1,9699
1834181,0,1,11506
1834182,0,1,22182
1834183,0,1,16692
1834184,0,1,11990
1834185,0,1,35340
1834186,0,1,26289
1834187,0,1,11480
1834188,0,1,9785
1834189,0,1,8845
1834190,0,1,94
1834191,0,1,10625
1834192,0,1,65800
1834193,0,1,6259
1834194,0,1,6248
1834222,0,1,36048
1834223,0,1,2705
1834282,0,1,111291
1834283,0,1,52332
1834284,0,1,23676
1834285,0,1,3646
1834286,0,1,103
1834287,0,1,50014
1834288,0,1,2626
1834289,0,1,15946
1834290,0,1,5966
1834291,0,1,94
1834292,0,1,3634
1834293,0,1,23041
1834294,0,1,9786
1834295,0,1,3661
1834296,0,1,13236
1834297,0,1,9682
1834298,0,1,13344
1834299,0,1,21252
1834300,0,1,34313
1834301,0,1,19395
1834302,0,1,5325
1834303,0,1,34929
1834304,0,1,33485
1834305,0,1,65023
1834306,0,1,103
1834307,0,1,90
1834308,0,1,103
1834309,0,1,8046
1834310,0,1,30905
1834311,0,1,28386
1834312,0,1,76247
1834313,0,1,49823
1834314,0,1,90
1834315,0,1,103
1834316,0,1,35027
1834317,0,1,41304
1834318,0,1,9823
1834319,0,1,8044
1834320,0,1,5308
1834321,0,1,12400
1834322,0,1,99957
1834323,0,1,103
1834324,0,1,57943
1834325,0,1,28165
1834326,0,1,4470
1834327,0,1,11561
1834328,0,1,62669
1834329,0,1,22962
1834330,0,1,69462
1834331,0,1,4481
1834333,0,1,4466
1834334,0,1,4483
1834335,0,1,85452
1834336,0,1,31994
1834337,0,1,51960
1834338,0,1,55209
1834339,0,1,10629
1834340,0,1,66437
1834341,0,1,18993
1834342,0,1,76090
1834343,0,1,15019
1834344,0,1,126625
1834345,0,1,53813
1834346,0,1,40444
1834347,0,1,59026
1834348,0,1,1864
1834349,0,1,7205
1834350,0,1,67466
1834351,0,1,39339
1834352,0,1,5192
1834353,0,1,48648
1834354,0,1,31655
1834355,0,1,11449
1834356,0,1,28719
1834357,0,1,33880
1834358,0,1,32506
1834359,0,1,41711
1834360,0,1,47117
1834361,0,1,94
1834362,0,1,7064
1834363,0,1,38644
1834364,0,1,30702
1834365,0,1,8954
1834366,0,1,16768
1834367,0,1,63631
1834368,0,1,10621
1834369,0,1,5199
1834370,0,1,8039
1834371,0,1,28588
1834372,0,1,6240
1834373,0,1,38216
1834374,0,1,29384
1834375,0,1,103
1834376,0,1,93633
1834377,0,1,33758
1834378,0,1,37842
1834380,0,1,5408
1834381,0,1,1863
1834382,0,1,14996
1834383,0,1,42104
1834384,0,1,5311
1834385,0,1,38258
1834386,0,1,41558
1834387,0,1,1863
1834388,0,1,17356
1834389,0,1,32842
1834390,0,1,57299
1834391,0,1,77119
1834392,0,1,2707
1834393,0,1,37878
1834394,0,1,12334
1834395,0,1,35493
1834396,0,1,32384
1834397,0,1,10748
1834398,0,1,6272
1834399,0,1,24713
1834400,0,1,45979
1834401,0,1,12400
1834402,0,1,3641
1834403,0,1,14183
1834404,0,1,5216
1834405,0,1,57031
1834406,0,1,38309
1834407,0,1,91024
1834408,0,1,79678
1834409,0,1,43135
1834410,0,1,40669
1834411,0,1,13385
1834412,0,1,22641
1834413,0,1,90085
1834414,0,1,42461
